Country,Year,Population,GDP per capita,Labor force,Unemployment,Employers,Agriculture,Industry,Manufacturing,Services,Trade,Gross capital formation,Tax rate,Gross national expenditure,Gross savings,Gross domestic savings,Consumer price index,Import value index,Final consumption expenditure,Exports,External balance,Natural resources rents,Gini index,Development expenditure,Health expenditure,Education expenditure,School enrollment primary,School enrollment secondary,School enrollment tertiary,Individuals using the Internet,International migrant stock
99.0,1998.0,30.250488,0.465909801,11.811409,0.0292,0.07690000057,0.277449136,0.1554216332,0.1092996048,0.481177869763,0.4889724194,0.1669271641,0.9796199999999997,1.106366864,0.16258584129999998,0.06056030019,0.32751060950000005,1.029621925,0.9394396998000001,0.2016926083,-0.08558720285,0.045343934829999995,0.45029000000000025,0.0022837680000000003,0.045810365228,0.7531077556660004,0.9038922882,0.2689296250329,0.02852250094993999,0.00050261388,0.018691393245929992
99.0,1999.0,31.098763,0.4146793098,12.19156,0.029500000000000002,0.07440000057,0.2874407961,0.14915302560000002,0.1014458011,0.48687966940800004,0.4819227499,0.1552141487,1.03346,1.098547411,0.1848646343,0.05666673757,0.3463162722,0.9120326392,0.9433332624,0.208327352,-0.06526804592,0.03268707204,0.4482200000000004,0.0020676110000000013,0.04541261108100001,0.8790797927930004,0.8897675323,0.3798212814,0.03708430844716002,0.00114256028,0.027607286031459993
99.0,2000.0,31.964557,0.3974826588,12.432852,0.029300000000000003,0.06309999943,0.2872178064,0.1501585603,0.1031558075,0.48154561891400016,0.5330904438999999,0.1741409062,0.90669,1.107591544,0.1288052415,0.06654936178,0.38087872330000005,1.0,0.9334506382,0.2158757114,-0.101339021,0.03313967549,0.45050000000000034,0.0022506050000000006,0.0463926125,0.8891523963990001,0.9318746185000001,0.3878356934,0.02699520111,0.0031805971399999997,0.02250508759
99.0,2001.0,32.848569,0.3953294716,12.617406,0.0291,0.051999998090000006,0.2784926011,0.15309624089999999,0.09779939837000001,0.49007233001399997,0.5594683603,0.1879034052,0.6407999999999998,1.143335611,0.09776646124999999,0.044567794620000004,0.40273582269999997,1.0278637369999999,0.9554322054,0.2293157636,-0.100836833,0.031416206679999996,0.4465700000000003,0.002270234,0.048036828,0.9031124923760001,0.9438105011000001,0.3989260864,0.02767869949,0.0061978226599999995,0.024373361192589985
99.0,2002.0,33.751746,0.3895426302,12.814411,0.0294,0.04269999981,0.258539676,0.1545356118,0.09823609462,0.4933892101800001,0.5517267226,0.1513821589,0.63409,1.108306861,0.08533094478,0.0430752975,0.4106347134,1.044878875,0.9569247025,0.2489797261,-0.05376727035,0.037395439110000005,0.4503200000000004,0.0019285650000000001,0.049586243599999996,0.8987312599230001,0.8824179077,0.4051174927,0.02781270027,0.012077738849999999,0.025376631118879986
99.0,2003.0,34.678781,0.429787819,13.014342,0.0294,0.03470000029,0.2580443937,0.1562315004,0.09709025236,0.4926446075080002,0.541322659,0.1648214939,0.42099,1.117326482,0.09474741952,0.04749501229,0.4509413465,1.199592976,0.9525049876999999,0.24086815309999998,-0.059586352849999996,0.05085421396,0.4665900000000001,0.002439654,0.051691112500000004,0.9144732582120004,1.018224182,0.42542999270000004,0.04321906996958,0.02941902861,0.024284925760640005
99.0,2004.0,35.635267,0.45166876660000005,13.195477,0.0291,0.02839999914,0.24929041089999998,0.1620507734,0.1000079257,0.4962736963150002,0.5947700335,0.16962495560000002,0.43851999999999997,1.103472494,0.1196134347,0.06615246141,0.5033589289,1.466038957,0.9338475386,0.2661025858,-0.06256486198,0.041236781289999996,0.4534800000000005,0.0020737530000000002,0.053449378000000006,0.9195528732310003,1.004438934,0.4642583847,0.02884589911,0.03023528042,0.0246480630838
99.0,2005.0,36.624897,0.5116163943,13.349642,0.0286,0.023199999330000002,0.242362747,0.1701262604,0.1053608575,0.49794723749200015,0.6447886615999999,0.17649684789999998,0.498,1.104292853,0.1387269549,0.07220399442,0.5552692196,1.8825388749999998,0.9277960056000001,0.28509030209999997,-0.07460805736000001,0.040380770999999996,0.465,0.0021433840000000003,0.053143677699999996,0.9190617988640004,0.9934629059,0.4699057007,0.02933209896,0.03101897702,0.02141201006
99.0,2006.0,37.649039,0.6859544229000001,14.010035,0.0277,0.01879999995,0.205196878,0.19384105940000002,0.12689355389999998,0.503566785,0.5523648513,0.18633585400000002,0.498,1.092123643,0.1606123804,0.09421221122000001,0.6355263568,2.3290989769999997,0.9057877888,0.22984939640000002,-0.09266605837,0.02950418509,0.3943100000000001,0.002813177,0.058734459899999994,0.858713314829,0.9634754180999999,0.4877145004,0.08808648665269998,0.036000000000000004,0.010418829259309998
99.0,2007.0,38.705934,0.825666555,14.679131,0.0269,0.01549999952,0.2058666446,0.1930216808,0.1279043986,0.5022764786,0.538947888,0.2045697839,0.493,1.0994125080000001,0.1666199245,0.1051572757,0.6975466128,2.894654271,0.8948427243,0.2191899129,-0.1005680622,0.03633898494,0.3897800000000002,0.0035521000000000003,0.0599706984,0.8618199043310001,1.023654938,0.5077267075,0.09485697429769996,0.044000000000000004,0.010765614907531999
